days_to_recovery,estimation,result_fun,result_nfev,result_nit,result_success,start_time,end_time,duration_seconds,pop_size,period_in_days,date_first_case,list_breakpoints_in_slow_transition,x_initial_infected_population,x_days_between_infections_0,x_case_fatality_probability_0,x_loss_immunity_in_days_0,x_case_fatality_probability_1,x_loss_immunity_in_days_1,x_case_fatality_probability_2,x_loss_immunity_in_days_2,x_case_fatality_probability_3,x_loss_immunity_in_days_3,x_case_fatality_probability_4,x_loss_immunity_in_days_4,x_days_between_infections_1,x_breakpoint_1,x_transition_days_between_epidemic_periods_1,x_days_between_infections_2,x_breakpoint_2,x_transition_days_between_epidemic_periods_2,x_days_between_infections_3,x_breakpoint_3,x_transition_days_between_epidemic_periods_3,x_days_between_infections_4,x_breakpoint_4,x_transition_days_between_epidemic_periods_4,x_days_between_infections_5,x_breakpoint_5,x_transition_days_between_epidemic_periods_5,x_days_between_infections_6,x_breakpoint_6,x_transition_days_between_epidemic_periods_6,x_days_between_infections_7,x_breakpoint_7,x_transition_days_between_epidemic_periods_7,x_days_between_infections_8,x_breakpoint_8,x_transition_days_between_epidemic_periods_8,x_days_between_infections_9,x_breakpoint_9,x_transition_days_between_epidemic_periods_9,x_days_between_infections_10,x_breakpoint_10,x_transition_days_between_epidemic_periods_10
17.0,11.0,0.3880719712776783,104071.0,487.0,True,2023-11-28 18:08:09,2023-11-28 19:34:34,5184.885381,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0418105873417108,6.7376853462751445,0.0127834342082433,256.672727588843,0.0120301343536709,280.6271019534124,0.0019713783697996,96.80219299243444,0.0003035359141936,129.65054740901957,0.0001181630997963,232.8994292203228,6.8946039749712105,62.49048610986483,49.9369134223873,15.181805333997444,110.42720066801948,13.01480266887111,17.928017896716362,125.73241387706618,24.212928040662224,12.16622717269439,267.68463978167824,28.80871335064312,14.027437370552494,319.04963226081026,16.384430846368133,9.784160067708466,360.6214554525021,5.71404502277742,12.187667261293448,444.2146681051969,55.78138229432592,4.916562162333551,666.7108402897501,20.06497650564011,3.87226029685312,805.1921299976055,5.595160538361032,3.134927340231793,971.738949339667,13.684818728592374
18.0,11.0,0.422542844442125,99876.0,466.0,True,2023-11-28 19:34:34,2023-11-28 20:59:18,5083.869489,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0403429895864318,7.20826861910342,0.0118452032511603,146.15297648211418,0.0035042524549192,231.22572063447888,0.0020324594274006,207.947858192524,0.0003262582308657,236.16658289136657,9.9e-05,300.87415379856503,7.227112134740135,60.47455243248364,17.812799854956204,5.449532771099099,111.76941368697383,10.946414763938726,17.990423202492053,117.01556057979144,31.568793516824925,12.281168079583235,255.753129584897,24.031372379325084,13.970259758760982,316.9250870749388,15.39549805318608,9.392319853983215,354.7634378784895,9.32617365369212,7.48768534958189,444.6597766315172,8.976953734161672,8.234885828584467,666.3298397904977,43.28431219972947,5.879400231306784,805.865465469707,12.727696886040256,3.508897417542514,966.6675726799332,16.189761451088344
19.0,11.0,0.445286659049441,114001.0,522.0,True,2023-11-28 20:59:18,2023-11-28 22:35:23,5765.794891,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0420491076416862,7.56930513021224,0.0130168010534013,342.97279362219024,0.0029872701765086,257.2663700105249,0.0023727064907958,310.789430581911,0.0003373388725269,200.6820985332673,9.989265274505058e-05,333.5695781064316,7.898742348696881,44.457930147400845,33.98378662181501,5.945844484333432,110.23002002886744,43.50052792734847,18.739815729607542,118.34847387190162,27.36571154601948,12.577622795059334,257.6130367967912,24.20878954887676,14.063427562672596,312.8459724059238,6.0428547341882,10.33240582544154,350.1657555265808,4.019425522415464,8.08135320448744,447.4348846456109,12.354729038303704,9.593618472349714,671.0694343235909,54.06537808476469,6.953085237647681,793.3168631958189,24.619959424481035,3.563299023922084,973.2908556187228,14.715660222176188
20.0,11.0,0.446753137070545,156652.0,738.0,True,2023-11-28 22:35:24,2023-11-29 00:42:00,7596.965717,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0422337593329815,7.933546710839059,0.012577978556055,191.7650706295084,0.0117982244106738,209.87408536610167,0.0017264916723598,91.402303332787,0.0003110526795661,241.186009005168,0.0001041284099629,314.3148445200263,20.62991157860464,76.99168502016394,47.34953831934446,5.902292841041294,107.00122023126538,36.11817470461857,21.03998403654172,141.22272190436874,35.84892728755766,13.790292219027927,265.40502715600485,18.695756942307334,16.15486470374234,309.5856380535766,28.4921147187802,10.781275554390804,356.0151483466651,13.906515456448322,13.18545579952346,440.275817879264,51.44048675371239,10.836288200587838,669.677195800668,10.30491952550468,7.640363271892428,798.1534609889846,9.44004336077867,3.9357594424635423,969.5402103670068,14.523358481108778
8.0,12.0,0.1636851481257364,191074.0,897.0,True,2023-11-29 00:42:00,2023-11-29 03:46:02,11041.785285,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0313102072943096,3.195943119315499,0.0062037502614749,191.3751211161133,0.0026854559822089,264.4114696224798,0.002742750087282,267.92192541616737,0.000482202116597,332.8960346389621,0.0001117409401394,316.7279590705724,8.235068211255605,55.371244301569504,33.73425085653229,6.967622722938842,111.52103636921848,22.75270874724396,7.334277166435384,123.66884639191392,47.3429655161614,5.886168826265479,257.7664238005508,8.052063147547859,6.1633534653550255,312.1735284147924,33.410247454420855,4.6864720390808525,361.50417057240185,1.7807052580281812,3.5949561542073294,447.8688512598404,1.6727658016572988,2.256451535516788,676.8299842693177,5.522980840430137,1.8150962093592595,801.8504319724021,1.143510146950554,1.4588223752943208,978.78195447819,8.139097405899118
9.0,12.0,0.1747349294086264,185715.0,868.0,True,2023-11-29 03:46:02,2023-11-29 06:42:28,10586.052226,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.040455237849844,3.5664295252376297,0.012401276728699,303.32384491108974,0.0036482752221974,326.76455702169915,0.0027657030895508,257.3793496154344,0.0004291746780567,247.4858158529706,0.0001050492471123,345.3044100973865,9.162438547770131,56.36107476516366,34.80934077205448,8.003491741537973,110.9105231514056,32.934767110377344,8.525832168745843,127.34381326757976,42.74552722801194,6.937982116875741,254.79986472804163,9.397841893484554,7.225486986108834,311.7362433710313,30.539925515151864,5.698054286485469,358.3431960570544,5.699128860274758,4.653754892962975,446.89274095776216,3.17708929198022,2.76152944245372,674.6370126654768,5.078463551007857,2.0363081243746834,801.422647095998,6.834140518704924,1.660560480519059,978.3663088297368,0.2445018807514998
10.0,12.0,0.2056680277965378,170793.0,808.0,True,2023-11-29 06:42:28,2023-11-29 09:19:44,9435.77624,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0412332026679341,3.964275532036032,0.0128781289871138,218.2527773636578,0.0063573948657583,339.25222653261505,0.0031796373475246,118.61579713040696,0.0003520858155332,177.74959782863158,0.0001044327600968,338.49946689158526,10.136539933171711,62.31403385018013,27.09046778539926,9.145029896256506,112.03913295866062,9.62870242120681,9.901508958699653,139.0843422652078,20.50461797355911,7.842306661055229,256.7647264832099,8.83652618109981,8.327903421488479,316.6391658323689,17.26886216370478,6.98664979894949,356.3595862938869,7.645375117087681,7.455350785932605,443.8900612694774,48.86769503513592,3.7237978020709575,674.5118761418753,9.691985811734408,2.4399986965930847,797.400590154583,5.657364369263487,1.8438091418351223,977.3448910417816,8.062807492317734
11.0,12.0,0.2259751155366741,93303.0,439.0,True,2023-11-29 09:19:44,2023-11-29 10:46:08,5183.996999,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0407979651982671,4.387665049577131,0.013241854707079,148.93186181994332,0.0029679548679662,117.08204314290798,0.0026742209075934,278.8307578169921,0.0003108774633331,181.4363420115964,0.0001031270546596,357.43990050531534,11.226094996904306,70.84766285927326,19.70192704425504,9.687399323643684,112.05522900778833,13.75037722595654,10.429131453309044,132.68334885683865,39.14670074387025,8.563915496218122,255.578627467945,6.14749313803938,8.956841682286102,313.5336572970657,31.49839284034595,7.001070926405135,359.33428041071534,4.783003489102157,5.661259400215696,446.4541275046798,0.6420630865988066,3.464441724862176,673.6252118874451,4.158235420620162,2.525086814867313,803.3453692625143,1.1340368000712324,2.044508626647961,974.246017301158,6.811530725129437
12.0,12.0,0.2619530698832555,134949.0,598.0,True,2023-11-29 10:46:08,2023-11-29 12:56:28,7819.871245,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0425194755362611,4.79126333480259,0.0133009999999999,323.4497046129103,0.005508795377765,262.549878409284,0.0015148438481384,126.93177584548503,0.0003009668290971,277.7082366964248,9.9e-05,295.79363058994534,12.283945160526327,76.26195196256192,9.140312228872263,9.97345510844326,110.08989064562478,38.35411169943525,12.05081784228597,128.30779317114852,42.911030579192165,8.61706760967128,260.8619774593387,16.991804125336657,9.780022820530691,316.243802746478,15.826593147839256,6.96336745806501,360.63135690933706,7.567558041523878,5.230230318361506,446.190166200906,4.83125186604407,6.173568316533072,673.1656282621283,53.28794115967827,4.263439654617741,796.5463702563936,20.46843366511768,2.563515029054164,971.7181565188256,16.96607421615786
13.0,12.0,0.3054695107106397,176088.0,824.0,True,2023-11-29 12:56:28,2023-11-29 15:32:54,9386.43217,5.0,1050.0,2020-02-16 00:00:00,"[3, 6, 7, 9]",0.0426731833267328,5.211287926923717,0.0128859570705743,194.51133303128296,0.0039712948991739,106.96678401379116,0.0014884134995167,130.20905325485404,0.0003009668290971,332.9547366128937,9.9e-05,264.10401043197805,6.310075646577112,53.99106364682046,28.99656944551494,10.626701017677023,107.93124524147376,0.9559789484475552,13.00303636217001,117.11664888664156,51.84942153377427,9.009825873627976,265.32534128337346,22.669047181193463,10.758194332635096,315.26344509906085,30.420291359142443,7.41637182233894,361.8906505047042,3.759651234024453,5.349184535447814,447.1149186862576,1.567338835103456,5.930748769863341,680.875459172713,45.87579113048892,3.898305390059531,801.1709421351089,18.76277321195508,2.386613511616236,978.695784077222,9.560827839968162
