outbreak,estimated_new_deaths_mean,actual_death_rate,error,percentual_error
0.0,0.027521331980416498,0.0261167523296139,0.0014045796508025989,5.3780792997372036
1.0,33.246999998423696,33.50342207733078,-0.2564220789070859,-0.7653608587063924
2.0,85.909037731017,85.76544246865315,0.14359526236384568,0.16742788031010164
3.0,108.63790860789254,108.68477453550526,-0.04686592761271413,-0.04312096870330621
4.0,130.21028821580475,130.06805604018228,0.1422321756224676,0.10935211915408916
5.0,235.83745915167404,236.3839447580931,-0.5464856064190542,-0.23118558537395936
6.0,314.01462215720267,313.7853032408163,0.2293189163863758,0.07308147131747077
7.0,336.2878429413379,334.9350887385382,1.3527542027997015,0.40388548357073084
8.0,344.9789820095657,343.0112083861526,1.967773623413109,0.5736761876299515
