outbreak,alpha,estimation,mae_fit,sse_D_fit,r2_D_fit,sse_Rt_fit,r2_Rt_fit,mae_predicton,sse_D_predicton,r2_D_predicton,sse_Rt_predicton,r2_Rt_predicton,mae_predicton_month_1,sse_D_predicton_month_1,r2_D_predicton_month_1,sse_Rt_predicton_month_1,r2_Rt_predicton_month_1,mae_predicton_month_2,sse_D_predicton_month_2,r2_D_predicton_month_2,sse_Rt_predicton_month_2,r2_Rt_predicton_month_2,mae_predicton_month_3,sse_D_predicton_month_3,r2_D_predicton_month_3,sse_Rt_predicton_month_3,r2_Rt_predicton_month_3
0.0,0.0,0.0,0.361981928746176,9.287351510649646e-08,0.9446913424559356,0.10782245243424177,-0.2100899699833636,3.5360374950185167,4.2013864422787774,-0.17158003167372726,0.26188900825651173,-8.334065665704353,0.9197902836971268,0.004271291946971103,-8.829321383367688,0.14746207223836247,-20.7922620144739,0.9799480512184062,0.04780731123731597,0.4667427855497681,0.3927717316599181,-51.03035779990172,6.339627391249422,12.552080723652047,-3.502146277273048,0.24543322087125474,-338.4624043178042
0.0,0.0,1.0,0.3855086824473465,8.1788167804921e-08,0.9529997456407792,0.17389823749608604,-0.9516576393969163,9.931291454461407,23.475666705045857,-0.751373264806074,0.6902804665607446,-23.602495711924643,3.2812527605511166,0.1518094135555081,-0.04025942542606353,1.2998248875642255,-191.09091594038105,15.994129288126503,59.546708475395526,-5.4661738328711325,0.420603142991612,-54.71717681700475,5.591710482808518,10.728482226186523,-1.8307640246993508,0.35041336912639637,-483.6620370562902
0.0,0.0,2.0,0.3607487250608392,9.214668548823641e-08,0.9453095517545012,0.10882233794984111,-0.2213116720151953,2.0048829963133707,0.9694683226490003,0.013266268008678472,0.20346305274239082,-6.251688444220617,0.921825375938317,0.004630565329126457,-12.202630141654963,0.12718671311764151,-17.795925860441763,0.9050154622063045,0.0343931854614335,0.321571657518131,0.33454762567955515,-43.317427304789845,3.2381568019539917,2.8693812171564406,-5.110673211747973,0.14865481942997585,-204.60673179446857
0.0,0.0,3.0,0.38612518632980575,8.376701534666078e-08,0.9513468131603029,0.1691673625174387,-0.898563091539198,11.421441436581638,31.066678481724967,-0.7919929293920047,0.6867475374924399,-23.47657751422949,3.1818253860899297,0.14088558952769908,-0.02712833602283493,1.2854347920938103,-188.96431669933904,17.760414600334443,75.66757082782466,-4.66433781565052,0.4581974423140833,-59.697282785217425,7.100331080495074,17.39157902782254,-2.169481394177742,0.3166103780694264,-436.90860825558383
0.0,0.0,4.0,0.38630095710436885,8.383836304844334e-08,0.9511672219344183,0.1691924773453305,-0.898844954923341,24.048640488270944,141.51841960502617,-0.9164455935922342,0.7319250443364592,-25.086762753778956,3.268336421392768,0.15233048035687283,-0.0350881971889041,1.3124167515295504,-192.95176866418797,31.79120870819259,280.1422615837968,-2.681299046523867,0.664163116038149,-86.98149606877375,20.56683459954012,144.26066675092483,-3.6436387763133418,0.21919526544167794,-302.17229084869194
0.0,0.0,5.0,0.3828201935295013,9.013798399028058e-08,0.9440033496163771,0.1425470741942614,-0.5998039447131882,13.01674323432907,40.009698925862224,-0.8362689101306382,0.5824214529356716,-19.758259855991202,1.6553186829769133,0.022608901132984117,0.33337284796499045,0.9157069136377669,-134.32513606755103,14.56303760026427,60.91649098014945,-1.9287828803245213,0.6128231683934613,-80.18050803918149,13.438137032027871,59.089996896304235,-4.000366841375155,0.2187342767757867,-301.53469044426754
0.0,0.0,6.0,0.360626083271494,9.180756542940449e-08,0.9454331886393975,0.10993947790192667,-0.23384931905036055,3.0144006527266463,3.1335913030800544,-0.10524999329770535,0.25729992156760734,-8.170504633551799,0.9236557691003222,0.004841748165631059,-14.662265254977351,0.11697047115555789,-16.286147662824174,0.9373260425165761,0.03785890983694964,0.2388269069659269,0.3543909274812943,-45.946063760658504,5.356736008642023,9.358073251237583,-2.393429871301097,0.30053836606596984,-414.6791650793485
0.0,0.0,7.0,0.38614693740960776,8.265054785982489e-08,0.9517355165775145,0.17256006597632265,-0.9366393579757009,4.674665134710828,4.7391381200838865,-0.5686180749836081,0.6102222643501868,-20.749117017314983,3.071265733412954,0.12553882074439465,-0.018214749930391072,1.2454978953025486,-183.06235624463056,7.955867832759286,13.139696798956637,-9.95812085803726,0.2691665955079159,-34.656421130083736,1.8970527114325288,0.9521787405506263,-0.8333552354952587,0.31600230224009607,-436.06756936810456
0.0,0.0,8.0,0.3624319720392986,8.721412180559957e-08,0.9479035052737635,0.11325850471505493,-0.27109871345753933,1.7813252267110251,0.7532388078999176,0.07745736029626304,0.1942947824115353,-5.924919337419028,0.9095853382919364,0.005064679876706069,-18.521700094108034,0.09502709418300115,-13.043308245137448,0.9260401320235305,0.04495692776042746,-0.5591028616265008,0.29774301327158026,-38.44193093395707,2.8146105753092967,2.2096948160626186,-2.9987614622897945,0.19011423978002456,-261.9498838897291
0.0,0.0,9.0,0.3629944278573531,9.389190147962917e-08,0.9442316573321807,0.10509725307618863,-0.17950509331867792,4.48641798091978,7.97448159771317,-0.19196962308152754,0.29746985614887794,-9.602213469538448,0.9198547151579598,0.004307071379539503,-9.11958773210743,0.1452838937518349,-20.470366115601877,0.9974521965062575,0.050765480714407056,0.45765119412914934,0.4051452306978722,-52.669471642083536,8.305157545270022,23.868372241045556,-2.4289268840786806,0.3419804439969267,-471.99833061215134
0.0,0.0,10.0,0.4300545347438285,1.624309326154833e-07,0.8619605847618554,0.1706908556253852,-0.9156612347147963,17.152100670976807,70.77445126551187,-0.8760654183569603,0.7179001425257624,-24.586896969691225,2.7203884068475013,0.09298300672308842,0.05899253441722474,1.3045151984076113,-191.7840601589376,23.434596113668583,146.76773089384358,-2.906869686770597,0.6195104632558928,-81.06637205728507,13.886113106296296,65.46263989596895,-3.3208516390145055,0.2296747659137831,-316.66664663998256
0.0,0.0,11.0,0.4143143704202782,1.5850780960501856e-07,0.8666231759879047,0.1393297201353475,-0.563695622293501,3.2734431896912035,2.7374141853258394,-0.23922246630126542,0.25985955200655275,-8.261733199256438,0.9306772460106243,0.00333426494575585,-3.3753749912610207,0.23001036292607885,-32.991425855097596,1.2388870067635578,0.18009277858474254,0.19227065642404995,0.44402456829529935,-57.81980625926225,5.45757615812628,8.02881551244702,-18.121461610843095,0.10554372479827982,-144.97912398939198
0.0,0.0,12.0,0.4295365699267991,1.6417610720434947e-07,0.8600319928443136,0.1667252462108028,-0.8711552522489983,9.681936880122922,22.11667028700326,-0.7449818659477119,0.6904675603746904,-23.609163979358406,2.6071893644617203,0.0822361279333865,0.07872040846104844,1.2715995217731446,-186.9197107115589,14.922370386085234,53.4333020004768,-4.273296613882854,0.4710823295208812,-61.40414007035815,6.128967826778323,12.834472732599592,-2.0201143538529984,0.3287208298300452,-453.65875747108447
0.0,0.0,13.0,0.42829427723406577,1.5861798948839333e-07,0.8665489644008122,0.17169692374613443,-0.9269523240431639,5.710251007543288,6.950354367329366,-0.6829138097983076,0.6007932207405098,-20.413053610899272,2.620299709176864,0.08245962241495126,0.07367999925774016,1.2615117048927116,-185.4289114485655,9.174669860014166,18.151979716132598,-7.145790123190579,0.3276576297860043,-42.40471153966523,2.9794445030007854,2.6166237634405447,-1.9817461624017554,0.21321032754281316,-293.89443261243014
0.0,0.0,14.0,0.4299750396878581,1.6303808117034948e-07,0.8613320387266507,0.16816489988584785,-0.8873124665683827,13.62032190511938,45.39676386402573,-0.7903608347500211,0.7359714913334652,-25.23098339990035,2.7571405563720925,0.09630523806186944,0.05312215637029416,1.315254371534397,-193.37111824814858,20.205834117778444,103.94106131242346,-3.472951945386561,0.5614180821779992,-73.37089112194082,9.529086905406656,32.15292504159185,-2.2938829531450438,0.3312420202879995,-457.14585417120566
0.0,0.0,15.0,0.4286164334190055,1.602140745051918e-07,0.8646746888664197,0.17044907516983307,-0.9129477358321769,9.239066174669476,19.930491725121968,-0.7465796378940417,0.682618044085285,-23.329396985786982,2.688240753634693,0.08940004534433463,0.06330282408071186,1.2889718976805529,-189.4870377661809,14.406561394157446,48.9809413490904,-4.666595684797522,0.4515931061738923,-58.82240828507776,5.6495521265853546,10.721133780931167,-2.0550029996585835,0.30728912840141,-424.0162466905159
0.0,0.0,16.0,0.4292921097953555,1.587256832730791e-07,0.8663027166241372,0.17377757514117287,-0.9503034473697591,17.637861743016014,76.54705329364394,-0.8430505840676201,0.7453491506355797,-25.565215402607414,2.817136020238021,0.10233831549852777,0.042606866996405146,1.3267663694910263,-195.07238605194993,24.680272417329522,162.9125155727058,-2.931139160753439,0.6295087794403533,-82.39084611318393,13.792440734230583,66.62630599272755,-2.831369765098734,0.279772302975359,-385.9573087636879
0.0,0.0,17.0,0.4284642258789335,1.5925582974832327e-07,0.8657906616448481,0.1713122535470096,-0.9226351754418896,17.69780108215832,77.40365212949952,-0.8362491301318418,0.748540444428732,-25.678957273723523,2.7851382548448775,0.09925671532432298,0.04809162043135573,1.3200230227405811,-194.07583977391707,24.720574462039828,164.15681494942015,-2.878596658873439,0.6348643859508233,-83.10030176010025,13.89057962907299,67.95488472375412,-2.76296687011509,0.29073392459479147,-401.11849361448077
0.0,0.0,18.0,0.4284985411572108,1.5866980182019418e-07,0.8664684165998787,0.17174301379184473,-0.9274695920218727,11.527403441585546,31.907060100598123,-0.7746540271057678,0.7140046256910088,-24.44805567131251,2.7637416343505765,0.09673131363970518,0.05064488127329869,1.3096441268014856,-192.5420242219416,17.562936468631133,75.7720183508568,-3.9934122599160204,0.5093982167003753,-66.47983457348471,7.5585788993166645,19.852430637297893,-2.1857567279550385,0.3229715335711652,-445.70681875534507
0.0,0.0,19.0,0.4298613680678047,1.6361088620707055e-07,0.8606872137998802,0.16739324323100283,-0.8786521740484332,14.124012392287328,47.64252358443197,-0.8406617207212568,0.7088815034342069,-24.265460915324955,2.7242060574163043,0.09329989109991246,0.05887884375214192,1.3080351132984314,-192.30424074778355,20.336253532400917,105.8340725725578,-3.3966867972044987,0.5664495674039308,-74.03741051595061,10.418871800722314,37.00019828963819,-2.8883501679635883,0.25215982960025796,-347.766078710157
0.0,0.001,0.0,0.4053908168942191,1.0778870806405595e-07,0.9283919879034507,0.13907335344074553,-0.5608184222412687,6.841292559506808,9.852599146744627,-0.7895919438128769,0.5577893531222823,-18.880339707020443,2.389480141894814,0.0654599278139252,0.11120415830539321,1.1417480225894272,-167.72997703814553,10.227732797688395,23.609314440281764,-5.3110151856101036,0.36041367827682425,-46.74389581824251,4.412676216885583,5.883023072138195,-3.072343466116317,0.17120635850059504,-235.79810697507227
0.0,0.001,1.0,0.3906419730992054,8.120771710471694e-08,0.9532553276790721,0.17673856426600032,-0.9835345894954561,25.946293848618534,162.83567777877695,-0.9520436430703949,0.7326540204228446,-25.112744411826952,3.443758034599809,0.17371814758148835,-0.05510247985356154,1.342725270457448,-197.4308267414388,33.95935551252884,319.53126429571273,-2.7167402803264364,0.6716192200666473,-87.96920401495547,22.49401939290874,168.80205089303666,-4.217817979787837,0.18361757074443824,-252.96424256925758
0.0,0.001,2.0,0.40277301863491344,1.0416317245924564e-07,0.932745024518997,0.13884944205738717,-0.5583054677215937,7.086627666783181,10.61786612561033,-0.8008523772261755,0.5601092471002258,-18.96302375272269,2.427912437209719,0.0685805329137892,0.10138868007195612,1.1441354782965034,-168.08280037452494,10.571417113874132,25.341996586688854,-5.253767633981013,0.36478283499385095,-47.32267674606034,4.6071215375278465,6.443021257228351,-3.13012774849667,0.17140942801032333,-236.07897548900573
0.0,0.001,3.0,0.39550252986777656,9.489280098861095e-08,0.941229772616421,0.14994877218295868,-0.6828731041948937,27.451849860429903,183.90223274419702,-0.9431810762223918,0.7156654686001038,-24.50725027774948,2.8182876867300948,0.10412400243787864,0.029921225119022843,1.2381686650551045,-181.9792268440174,32.3741794160102,310.16052872041314,-2.1237793924433435,0.7383419747022572,-96.80794804170668,27.062096933763733,241.44204550974027,-4.713107472588031,0.17048576604294965,-234.80144463516072
0.0,0.001,4.0,0.39256189734641694,8.213722865375814e-08,0.9527331569702961,0.1742813125746225,-0.9559568859807415,16.752999413350015,65.377580863588,-0.9372234941593884,0.6802706060336577,-23.24573123339083,3.3502824900608488,0.16131033061524672,-0.04617010653491027,1.3203526841966542,-194.1245578525238,23.758085187113917,143.3339916292581,-3.7245942740795694,0.537280307470586,-70.173367081164,12.656540475650875,52.63744063089064,-3.8744061022412204,0.18317882643373298,-252.35740866933133
0.0,0.001,5.0,0.39439829677611,8.447496246190082e-08,0.9506940314490754,0.17046536477611204,-0.9131305538698686,17.56443986568369,72.12034625070555,-0.9409001623907465,0.6809111672360584,-23.268561669711602,3.226380574676229,0.14689961251217806,-0.030892478324508588,1.3012063433190315,-191.29507044135312,24.377371785242808,153.6316287432197,-3.4293964239772743,0.5594131987934804,-73.10530479931333,13.795859549345296,62.58251039638473,-3.9841300496305827,0.18211395959566284,-250.8845752205978
0.0,0.001,6.0,0.39517022909008626,9.439288657452919e-08,0.9417309519613377,0.15053032343651138,-0.6893998462886568,16.50477688870574,63.338474866489975,-0.9341649601862987,0.6587515300604656,-22.478763312376298,2.797552802143276,0.10164187111987148,0.03218412867685849,1.2285571910413766,-180.55882255379498,22.05971313691348,128.22748746292595,-3.0589606651372216,0.5710205975135632,-74.64293355375472,13.738214206974442,61.686295265424135,-4.126860038837858,0.176676801626457,-243.36435969993477
0.0,0.001,7.0,0.38592958057085164,8.108130202258294e-08,0.9534200528463131,0.17595395587982052,-0.9747289398645498,5.017103902047205,5.181531756972648,-0.6955570929208774,0.5583157480669468,-18.899101109082732,3.1424960559620465,0.13298017912555593,-0.028699300611022993,1.2541571636435884,-184.34204153371664,8.179983221654883,13.933934804674056,-10.42613221596302,0.2550094798724906,-32.78103211261864,2.3181194883203275,1.4776802871183317,-2.0734113895659823,0.16578060068476141,-228.29365917916792
0.0,0.001,8.0,0.3861702247819795,8.100237596805198e-08,0.9534529122879477,0.17617066405034015,-0.9771610528209784,22.101029235240244,116.57153368360271,-0.949814945504819,0.7140674555209409,-24.45029500835936,3.4286708362090375,0.17152744194413455,-0.05390571313149706,1.3384455328526466,-196.7983579186335,29.921820295065153,239.74967560686108,-3.057029518080258,0.6195097959404489,-81.06628365820104,18.175960616563398,109.79339800200295,-4.08909441742753,0.18424703776972695,-253.83486794378814
0.0,0.001,9.0,0.40086268505671874,9.141304873425001e-08,0.9443387426492034,0.15725297680827685,-0.7648480969376541,36.34881260201555,330.03358244926835,-0.9374889546005372,0.7538034954136189,-25.86653927199803,2.962277004859885,0.11886660656126687,0.007487025362633126,1.2658045305257357,-186.06331444831514,40.38887194631309,509.3316959545042,-1.8506301850607492,0.8266675227113244,-108.50840786441938,38.18070375521818,480.6501847867395,-4.980724599360554,0.16893843300379688,-232.66130487785088
0.0,0.001,10.0,0.4394314236194247,1.8260262346999883e-07,0.8374807385398388,0.15216580212222305,-0.7077548021352442,28.350162869914065,198.7239479594774,-0.9212138117548103,0.74303092491687,-25.482590815839085,2.4319691582539815,0.06843139901513244,0.1183783978951305,1.250129116017001,-183.74676799691537,31.619859998309472,308.3327322128697,-1.8508522039850441,0.8112525292121835,-106.4663881298171,29.613428754020916,287.77068026654774,-4.935966503888037,0.16771112952142506,-230.96380284664832
0.0,0.001,11.0,0.436459054324905,1.5790851413448506e-07,0.8669295870148311,0.176985919928925,-0.9863106588573203,17.390519760116284,71.23903706016516,-0.919411012995033,0.7086560016447876,-24.257423737574786,2.8652531618563764,0.1069807205949633,0.03477839053713694,1.3370844921607847,-196.59722039954676,23.765866994106666,148.714618822755,-3.114469232300114,0.6047734711529947,-79.11416697173165,14.031035831279675,64.8955116371455,-3.9511850157982913,0.18411004162058348,-253.64538649541112
0.0,0.001,12.0,0.4468945102833183,2.0012937121154505e-07,0.8146922987045061,0.14192056321920613,-0.592772620254479,27.762410876979494,190.9208403605256,-0.9145892141568095,0.7307289934724513,-25.04413394175475,2.2279831727070487,0.052999111709513276,0.16880613402647993,1.2043844886785875,-176.9865286378632,29.593063236674077,275.5432154327289,-1.7232230039460852,0.8266691133672154,-108.50861857814563,30.221228625866623,297.1663065371383,-5.244582009755104,0.16113337837155176,-221.86601562610127
0.0,0.001,13.0,0.4447368595219891,2.0729390657765279e-07,0.8055871440375562,0.1342580763926137,-0.5067766310643418,13.521425077606876,42.03991499128993,-0.8922876916313298,0.6421023376467877,-21.885364390043506,2.0758306506092215,0.04270350920513396,0.21108957812556206,1.1592510021855318,-170.31660498662404,17.140906636193712,79.08250891320927,-2.5798133840206536,0.5976507259568511,-78.17061897374649,12.075520284230292,46.994532551455364,-4.2784407876632775,0.16940528479798,-233.3070146637996
0.0,0.001,14.0,0.4351514812422329,1.578962429942178e-07,0.8669119368264445,0.17678019374561982,-0.9840017965994117,10.582017158566048,25.11253720400767,-0.8654160206700525,0.6535532457697297,-22.293489683514395,2.8121455256521863,0.10104631687501724,0.04199527160452854,1.3184644083624446,-193.84550439077546,15.71524738267274,58.87340511906176,-4.590852333368256,0.4603601843669907,-59.98378060003242,7.167197366804738,16.363160176086232,-3.4355500885455994,0.18183514457975392,-250.49894195007164
0.0,0.001,15.0,0.43106344392396656,1.6785521322273514e-07,0.855664991372382,0.1635194373367871,-0.8351765012880517,5.531784800878453,6.331988129277973,-0.7069679283150587,0.5768338426024286,-19.559110139429695,2.4969463253809714,0.07209226116574716,0.0995183247900373,1.237223444220666,-181.83954007729187,8.696255740589857,16.26278087193978,-7.001228985393054,0.3209622227080729,-41.517772898718434,3.036422616213057,2.661091254728391,-2.4610006837848055,0.17231586087854728,-237.332676514921
0.0,0.001,16.0,0.4708676503963597,2.6900236276804996e-07,0.7144735764053951,0.10444353622805023,-0.17216843770305967,8.30648792506596,14.968776649874036,-0.8044251213447857,0.5555581123447487,-18.8008153769535,1.50512498107919,0.014129961690893474,0.4443497720720413,0.9870153685814762,-144.86325282118466,10.186363954429591,26.880677405097735,-2.413310349185905,0.5254698971419598,-68.60884543759995,7.62445785265382,18.011522582833486,-4.329887895789618,0.15418907131081025,-212.26123937457263
0.0,0.001,17.0,0.46425373784789675,2.3749927682534588e-07,0.7593373231752926,0.15159685988636715,-0.701369570881772,35.55966664967035,320.91898747250565,-0.9038621066588854,0.7774435309736318,-26.709100957674504,2.302879749107121,0.057895412454388034,0.15452714874350815,1.2524548852414041,-184.0904751722863,35.92645468785068,426.6515746106988,-1.5449824767078213,0.9189797919884289,-120.73698750152866,40.57063008247115,536.047492394364,-5.455395939717073,0.16089591569106268,-221.5375773968819
0.0,0.001,18.0,0.45367542330186333,2.2994542032035318e-07,0.7740221292876346,0.12090302299622947,-0.35689304189804183,6.569740623087921,9.03135234047653,-0.7546333797902189,0.554059707143086,-18.74741026217124,1.7936430555589853,0.02660434143951067,0.30898711622432895,1.074047561308371,-157.72505734359032,9.1902710093004,19.836299460463035,-3.686276740363928,0.42084492863827894,-54.74920609175371,4.880113388161007,7.231153219527042,-3.327185195868296,0.16728663148260808,-230.37667318109825
0.0,0.001,19.0,0.4623047455530389,2.4017915111215644e-07,0.7588304563378327,0.11702190741143031,-0.3133353325760817,11.081436142173176,27.647128132713696,-0.8616249809194527,0.6005251878251238,-20.40350056837397,1.7371032427270285,0.023907219642243495,0.333406711817793,1.0638657645923582,-156.2203695384793,13.560200022779341,49.366274218827215,-2.3906597447766926,0.5776584837825223,-75.52225242975783,10.292666078044421,33.55120295967161,-4.457932092974121,0.16005131510049075,-220.36939753049703
0.0,0.01,0.0,0.3856728654045514,8.097865646845928e-08,0.9535121653593213,0.1760551403561282,-0.9758645319154968,8.437800392197232,15.514431964292378,-0.8435755633595687,0.6090071433633086,-20.70580852125093,3.2823621460410077,0.15101202808505185,-0.04188574441398529,1.2950035797689567,-190.37841271068893,13.181923474001499,38.957715928979574,-6.776441048664279,0.35600719442720385,-46.16017017595583,4.91842784547535,7.434567935812506,-3.1094660976355364,0.1760106558937652,-242.44300344977893
0.0,0.01,1.0,0.5005100109150017,2.531570275587035e-07,0.7584028378800383,0.0872033765103518,0.021317648768785058,27.553527688705334,211.6421234317062,-0.7397443614102572,0.5976235007764872,-20.300080659178054,1.0284473811797703,0.0024629171119703985,0.7453694842767297,0.730783026919663,-106.99668658271173,12.542247554425195,58.69026548725616,-0.9012037043340346,0.9443096622218117,-124.0924280921695,44.92977249351209,576.2336418907505,-31.962357051735005,0.11777781318798682,-161.9002768987815
0.0,0.01,2.0,0.3857089580514559,8.102271267957897e-08,0.9534937337612381,0.17612075660448248,-0.9766009422104667,27.966456700726095,190.37119047924142,-0.9517592004748892,0.7414179882801738,-25.425103651403393,3.449403607520636,0.17458441902659708,-0.05551740763458368,1.344243178112245,-197.65514639750361,35.984507484413186,364.7717340004469,-2.572534002776771,0.6967866213579155,-91.30312239178049,24.846189614593364,206.1672530182507,-4.281760158423008,0.18322416537036076,-252.42011763913683
0.0,0.01,3.0,0.3941462152117076,8.217077571369307e-08,0.9509642819749349,0.17704550871325572,-0.986979423002581,11.822912932287533,31.532716324294228,-0.9006613203573532,0.6464149854348054,-22.03907277938906,3.2928392140640317,0.1534752377997406,-0.03955420876242899,1.3152841955089207,-193.37552569921223,17.709345089584954,74.56350856193963,-4.969364788098291,0.4426557375790093,-57.63847764980485,7.879313552409574,19.881165173143316,-3.5444337027451995,0.1813050232164862,-249.76572306504755
