error,number_evaluations,number_iterations,initial_infected_population,period_in_days,days_between_infections_0,days_to_recovery_0,case_fatality_probability_0,loss_immunity_in_days_0,breakpoint_1,days_between_infections_1,days_to_recovery_1,case_fatality_probability_1,loss_immunity_in_days_1,breakpoint_2,days_between_infections_2,days_to_recovery_2,case_fatality_probability_2,loss_immunity_in_days_2,breakpoint_3,days_between_infections_3,days_to_recovery_3,case_fatality_probability_3,loss_immunity_in_days_3,wave_inner_breakpoint_1,days_between_infections_inner_wave_1
0.3591516011937554,31607.0,134.0,0.15217585303626582,964.0,4.860303419323459,10.0,0.005052093002601998,355.5241907695588,270.19637182421826,7.491485281892198,10.0,0.005052093002601998,356.76546862561094,649.4948736504174,8.011033624683854,10.0,0.0027704980647056507,167.64938371109344,798.7500246686416,8.929602285025764,10.0,0.0027704980647056507,601.2563630295393,83.53220349728666,9.689494461830298
0.35971400669416886,33298.0,145.0,0.14562250824957074,964.0,4.944012068839737,10.0,0.004948594168849517,325.47984396313103,270.6322026528214,7.518816117411955,10.0,0.004948594168849517,349.7720886490715,685.8656008677907,8.248292566731413,10.0,0.005381115463370814,334.6479071578364,798.2475255809117,8.632496445526913,10.0,0.005381115463370814,603.1976568039445,87.0526622795737,9.736962788388691
0.36096250823035037,26656.0,111.0,0.15105732436546582,964.0,4.975728113202276,10.0,0.005108622170667805,272.16169878647656,270.26355984949123,7.555545508491929,10.0,0.005108622170667805,354.08487108867706,648.931389271968,7.643094557750114,10.0,0.003602561398180195,305.8247146176632,798.6805256056041,8.935264752527921,10.0,0.003602561398180195,573.2578712213495,87.8685623450429,9.80013903131128
0.3614911292276478,28200.0,119.0,0.15049315947545377,964.0,5.04395512501442,10.0,0.005123786067654334,350.3415973662155,269.9925943328256,7.545705933636058,10.0,0.005123786067654334,359.4692545594982,679.0244431037893,8.035182357653175,10.0,0.005032595583998707,336.22084298960436,794.2382759338401,8.696600932654707,10.0,0.005032595583998707,607.8681054679483,89.83344321032124,9.769788127791436
0.3583820134887846,29389.0,124.0,0.13855546283687895,964.0,4.908741999474966,10.0,0.0050525839215739944,351.6286227240826,269.8239045253221,7.474064708185562,10.0,0.0050525839215739944,353.0266556360261,647.7825191309742,7.557728612105722,10.0,0.0023811777836839952,304.47851873008256,796.3670364174246,8.34104649690523,10.0,0.0023811777836839952,598.5927260908271,85.63147176664839,9.706775862935212
